time_s,step_dt_s,C_inf,D_surface,robin_flux,literal_one_sided_diffusive_flux,literal_diffusive_minus_robin,face_diffusive_flux,face_diffusive_minus_robin,surface_control_volume_balance,picard_iterations,picard_final_normalized_residual,temperature_matrix_residual_linf,moisture_matrix_residual_linf,time_step_residual_normalized,time_alignment_error_s
5.4375,0.0625,0.01966534375,4.895375503188842e-09,1.975212480790054e-06,9.785553225655435e-07,-9.966571582245105e-07,9.820118620989692e-07,-9.932006186910849e-07,1.8272141798610564e-17,2,9.393672071137383e-09,1.1368683772161603e-13,4.440892098500626e-16,3.7750610973441573e-16,0.0
5.5,0.0625,0.019665750000000003,4.895025028325283e-09,1.974813647005006e-06,9.843302044888288e-07,-9.904834425161774e-07,9.878289643741018e-07,-9.869846826309044e-07,1.846005738144791e-17,2,9.419367421124568e-09,5.684341886080802e-14,4.440892098500626e-16,1.887530299114247e-16,0.0
5.5625,0.0625,0.01966615625,4.894676593211995e-09,1.974417262367909e-06,9.900314908121241e-07,-9.84385771555785e-07,9.935722109253224e-07,-9.808450514425866e-07,1.864768841415454e-17,2,9.444236765181431e-09,1.1368683772161603e-13,8.881784197001252e-16,3.775060096358909e-16,0.0
5.625,0.0625,0.019666562500000002,4.894330173521706e-09,1.97402329690238e-06,9.956602965449507e-07,-9.783630003574293e-07,9.992427152442466e-07,-9.747805816581335e-07,1.8847740390939263e-17,2,9.468298911792156e-09,1.1368683772161603e-13,4.440892098500626e-16,3.77505959175215e-16,0.0
5.6875,0.0625,0.019666968750000003,4.893985745276925e-09,1.973631721080587e-06,1.0012177182309488e-06,-9.724140028496382e-07,1.00484157252209e-06,-9.687901485584969e-07,1.9009794999105752e-17,2,9.491573017746187e-09,5.684341886080802e-14,4.440892098500626e-16,1.8875295422123405e-16,0.0
5.75,0.0625,0.019667375,4.893643284844555e-09,1.973242505815904e-06,1.0067048342709322e-06,-9.665376715449718e-07,1.0103698599658593e-06,-9.628726458500447e-07,1.9194196718700973e-17,2,9.514076324154022e-09,5.684341886080802e-14,4.440892098500626e-16,1.8875292871963475e-16,0.0
5.8125,0.0625,0.019667781250000002,4.893302768930593e-09,1.9728556224556846e-06,1.0121227052401094e-06,-9.607329172155752e-07,1.0158286371089525e-06,-9.570269853467322e-07,1.938135129537477e-17,2,9.535826768736688e-09,5.684341886080802e-14,4.440892098500626e-16,1.8875290308360579e-16,0.0
5.875,0.0625,0.0196681875,4.892964174574914e-09,1.9724710427741673e-06,1.0174723741995262e-06,-9.549986685746411e-07,1.0212189461162148e-06,-9.512520966579525e-07,1.9553199721993888e-17,2,9.556842289215211e-09,1.1368683772161603e-13,8.881784197001252e-16,3.7750575462786066e-16,0.0
5.9375,0.0625,0.01966859375,4.892627479146133e-09,1.9720887389655013e-06,1.0227548670018644e-06,-9.493338719636369e-07,1.0265418120835804e-06,-9.455469268819208e-07,1.9707624416190187e-17,2,9.577139255936933e-09,1.1368683772161603e-13,4.440892098500626e-16,3.77505702822758e-16,0.0
6.0,0.0625,0.019669000000000002,4.892292660336553e-09,1.971708683636893e-06,1.027971192591553e-06,-9.437374910453399e-07,1.0317982433322452e-06,-9.399104403046477e-07,1.9913155637352463e-17,2,9.596734039249197e-09,5.684341886080802e-14,4.440892098500626e-16,1.8875282537671e-16,0.0
6.0625,0.0625,0.01966940625,4.891959696157184e-09,1.971330849801864e-06,1.0331223432995928e-06,-9.382085065022714e-07,1.03698923169776e-06,-9.34341618104104e-07,2.0077268270882984e-17,2,9.61564335780461e-09,1.1368683772161603e-13,8.881784197001252e-16,3.7750559842133925e-16,0.0
6.125,0.0625,0.0196698125,4.891628564932844e-09,1.9709552108736368e-06,1.0382092951328633e-06,-9.327459157407735e-07,1.0421157528138224e-06,-9.288394580598144e-07,2.0229893020066368e-17,2,9.633882537034728e-09,1.1368683772161603e-13,4.440892098500626e-16,3.775055458279852e-16,0.0
6.1875,0.0625,0.019670218750000003,4.89129924529734e-09,1.970581740658625e-06,1.0432330080582345e-06,-9.273487326003905e-07,1.0471787663910566e-06,-9.234029742675683e-07,2.0395071062225857e-17,2,9.65146725067637e-09,5.684341886080802e-14,4.440892098500626e-16,1.887527464874021e-16,0.0
6.25,0.0625,0.019670625,4.890971716188717e-09,1.970210413350037e-06,1.0481944262815403e-06,-9.220159870684967e-07,1.0521792164908588e-06,-9.180311968591781e-07,2.0563028431243524e-17,2,9.668412301703196e-09,5.684341886080802e-14,4.440892098500626e-16,1.8875271993161038e-16,0.0
6.3125,0.0625,0.019671031250000002,4.8906459568445864e-09,1.969841203521593e-06,1.0530944785214614e-06,-9.167467250001315e-07,1.0571180317943298e-06,-9.127231717272632e-07,2.0779736516842617e-17,2,9.684731970630975e-09,5.684341886080802e-14,4.440892098500626e-16,1.8875269324731884e-16,0.0
6.375,0.0625,0.0196714375,4.890321946797526e-09,1.969474086121344e-06,1.057934078278538e-06,-9.115400078428061e-07,1.061996125866518e-06,-9.074779602548259e-07,2.0906870868269567e-17,2,9.700441931196522e-09,1.1368683772161603e-13,4.440892098500626e-16,3.7750533287043656e-16,0.0
6.4375,0.0625,0.01967184375,4.889999665870551e-09,1.9691090364656027e-06,1.0627141240990662e-06,-9.063949123665364e-07,1.0668143974157184e-06,-9.022946390498843e-07,2.10664836392678e-17,2,9.715555244847191e-09,1.1368683772161603e-13,8.881784197001252e-16,3.7750527899197865e-16,0.0
6.5,0.0625,0.019672250000000002,4.889679094172662e-09,1.968746030232975e-06,1.0674354998344654e-06,-9.013105303985096e-07,1.0715737305484062e-06,-8.971722996845687e-07,2.1236088752065672e-17,2,9.730085843793482e-09,1.1368683772161603e-13,8.881784197001252e-16,3.7750522486060514e-16,0.0
6.5625,0.0625,0.01967265625,4.88936021209445e-09,1.968385043458495e-06,1.0720990748959202e-06,-8.962859685625746e-07,1.0762749950196128e-06,-8.92110048438882e-07,2.1396680904909167e-17,2,9.744047311940641e-09,1.1368683772161603e-13,4.440892098500626e-16,3.7750517047763756e-16,0.0
6.625,0.0625,0.0196730625,4.889043000303786e-09,1.9680260525278562e-06,1.0767057045042437e-06,-8.913203480236125e-07,1.0809190464786705e-06,-8.871070060491857e-07,2.152684604610051e-17,2,9.757453059041278e-09,1.1368683772161603e-13,8.881784197001252e-16,3.7750511584437856e-16,0.0
6.6875,0.0625,0.019673468750000003,4.888727439741567e-09,1.967669034171751e-06,1.0812562299353826e-06,-8.864128042363685e-07,1.0855067267107526e-06,-8.821623074609985e-07,2.1700335599054933e-17,2,9.770315101626954e-09,5.684341886080802e-14,4.440892098500626e-16,1.8875253048105603e-16,0.0
6.75,0.0625,0.019673875,4.88841351161753e-09,1.967313965460296e-06,1.085751478761493e-06,-8.815624866988028e-07,1.0900388638741319e-06,-8.77275101586164e-07,2.186315121338497e-17,2,9.782646326992384e-09,1.1368683772161603e-13,8.881784197001252e-16,3.7750500583210365e-16,0.0
6.8125,0.0625,0.01967428125,4.88810119740614e-09,1.966960823797557e-06,1.0901922650876386e-06,-8.767685587099185e-07,1.094516272733195e-06,-8.724445510643623e-07,2.199805444512502e-17,2,9.794459099974393e-09,1.1368683772161603e-13,4.440892098500626e-16,3.7750495045560155e-16,0.0
6.875,0.0625,0.019674687500000003,4.887790478842531e-09,1.966609586916172e-06,1.0945793897841157e-06,-8.720301971320565e-07,1.0989397548872255e-06,-8.676698320289467e-07,2.2144802903236826e-17,2,9.805765437104543e-09,1.1368683772161603e-13,4.440892098500626e-16,3.7750489483383624e-16,0.0
6.9375,0.0625,0.01967509375,4.887481337918521e-09,1.966260232872057e-06,1.0989136407147528e-06,-8.673465921573044e-07,1.103310098995287e-06,-8.6295013387677e-07,2.2304938452382192e-17,2,9.816576832456498e-09,5.684341886080802e-14,8.881784197001252e-16,3.483052626274926e-16,0.0
7.0,0.0625,0.019675500000000002,4.887173756878678e-09,1.9659127400392093e-06,1.1031957929610824e-06,-8.627169470781269e-07,1.1076280809971096e-06,-8.582846590420997e-07,2.2463260821624842e-17,2,9.826904605951295e-09,1.1368683772161603e-13,4.440892098500626e-16,3.775047828593541e-16,0.0
7.0625,0.0625,0.01967590625,4.886867718216466e-09,1.965567087104595e-06,1.1074266090423528e-06,-8.581404780622423e-07,1.111894464329931e-06,-8.536726227746641e-07,2.260284920435439e-17,2,9.836760425815234e-09,1.1368683772161603e-13,4.440892098500626e-16,3.775047265090153e-16,0.0
7.125,0.0625,0.0196763125,4.88656320467043e-09,1.9652232530631258e-06,1.111606839131712e-06,-8.536164139314138e-07,1.1161100001416354e-06,-8.491132529214904e-07,2.27246697475263e-17,2,9.84615491535882e-09,1.1368683772161603e-13,4.440892098500626e-16,3.7750466991817005e-16,0.0
7.1875,0.0625,0.019676718750000002,4.8862601992204585e-09,1.9648812172127226e-06,1.1157372212684275e-06,-8.491439959442951e-07,1.1202754275000374e-06,-8.446057897126851e-07,2.2892402123417352e-17,2,9.855098175434673e-09,1.1368683772161603e-13,4.440892098500626e-16,3.7750461308796804e-16,0.0
7.25,0.0625,0.019677125,4.885958685084091e-09,1.9645409591494556e-06,1.119818481566382e-06,-8.447224775830736e-07,1.1243914735985496e-06,-8.40149485550906e-07,2.2996468061921424e-17,2,9.863602048421722e-09,1.1368683772161603e-13,4.440892098500626e-16,3.7750455601954364e-16,0.0
7.3125,0.0625,0.01967753125,4.885658645712902e-09,1.9642024587627786e-06,1.1238513344187286e-06,-8.403511243440499e-07,1.1284588539581224e-06,-8.357436048046562e-07,2.317842794434839e-17,2,9.871675241951532e-09,5.684341886080802e-14,4.440892098500626e-16,1.887522493570083e-16,0.0
7.375,0.0625,0.019677937500000003,4.885360064788915e-09,1.9638656962308334e-06,1.1278364826989964e-06,-8.360292135318371e-07,1.1324782726257292e-06,-8.313874236051042e-07,2.3280680702949744e-17,2,9.879328727639875e-09,1.7053025658242404e-13,4.440892098500626e-16,5.662566617587378e-16,0.0
7.4375,0.0625,0.01967834375,4.885062926221105e-09,1.963530652015841e-06,1.1317746179584271e-06,-8.317560340574138e-07,1.136450422369186e-06,-8.270802296466549e-07,2.3450901238123356e-17,2,9.886571213118317e-09,1.1368683772161603e-13,4.440892098500626e-16,3.7750438339606057e-16,0.0
7.5,0.0625,0.019678750000000002,4.884767214141924e-09,1.9631973068595655e-06,1.1356664206199942e-06,-8.275308862395713e-07,1.1403759848687475e-06,-8.22821321990818e-07,2.357250340561355e-17,2,9.893413147544739e-09,1.1368683772161603e-13,4.440892098500626e-16,3.7750432538579965e-16,0.0
7.5625,0.0625,0.019679156250000003,4.884472912903909e-09,1.9628656417788604e-06,1.139512560168753e-06,-8.233530816101074e-07,1.1442556309051256e-06,-8.186100108737348e-07,2.3688573389166992e-17,2,9.89986410931386e-09,1.1368683772161603e-13,4.440892098500626e-16,3.7750426714277266e-16,0.0
7.625,0.0625,0.0196795625,4.884180007076324e-09,1.962535638061287e-06,1.1433136953388792e-06,-8.192219427224076e-07,1.1480900205442867e-06,-8.144456175170001e-07,2.3836168880226054e-17,2,9.905931935294094e-09,5.684341886080802e-14,4.440892098500626e-16,1.887521043340149e-16,0.0
7.6875,0.0625,0.019679968750000002,4.883888481441865e-09,1.9622072772608045e-06,1.1470704742973897e-06,-8.151368029634148e-07,1.1518798033190153e-06,-8.103274739417892e-07,2.3981712963365984e-17,2,9.911626378032788e-09,5.684341886080802e-14,4.440892098500626e-16,1.8875207498130408e-16,0.0
7.75,0.0625,0.019680375,4.883598320993412e-09,1.9618805411935405e-06,1.1507835348245858e-06,-8.110970063689547e-07,1.155625618407286e-06,-8.062549227862545e-07,2.407445645364543e-17,2,9.916956145161512e-09,5.684341886080802e-14,4.440892098500626e-16,1.88752045513766e-16,0.0
7.8125,0.0625,0.01968078125,4.88330951093084e-09,1.961555411933625e-06,1.1544535044911277e-06,-8.071019074424971e-07,1.1593280948073424e-06,-8.022273171262825e-07,2.4202259167007323e-17,2,9.9219297701592e-09,5.684341886080802e-14,4.440892098500626e-16,1.8875201593190665e-16,0.0
7.875,0.0625,0.019681187500000002,4.8830220366578664e-09,1.961231871809099e-06,1.1580810008321687e-06,-8.031508709769304e-07,1.162987851509916e-06,-7.982440202991831e-07,2.434510995007278e-17,2,9.926554219131103e-09,1.1368683772161603e-13,4.440892098500626e-16,3.7750397247245164e-16,0.0
7.9375,0.0625,0.01968159375,4.8827358837789625e-09,1.960909903397892e-06,1.1616666315182616e-06,-7.992432718796306e-07,1.1666054976672912e-06,-7.94304405730601e-07,2.4476188298660383e-17,2,9.930839592929839e-09,1.1368683772161603e-13,4.440892098500626e-16,3.7750391285443447e-16,0.0
8.0,0.0625,0.019682,4.882451038096302e-09,1.960589489523865e-06,1.1652109945232565e-06,-7.953784950006087e-07,1.1701816327594355e-06,-7.904078567644297e-07,2.4598465445530422e-17,2,9.934793031813291e-09,1.1368683772161603e-13,8.881784197001252e-16,3.7750385301073766e-16,0.0
8.0625,0.0625,0.019682406250000003,4.8821674856067694e-09,1.960270613252923e-06,1.168714678289207e-06,-7.91555934963716e-07,1.1737168467572021e-06,-7.865537664957208e-07,2.4717083145370526e-17,2,9.938422024344605e-09,5.684341886080802e-14,4.440892098500626e-16,1.8875189647116274e-16,0.0
8.125,0.0625,0.0196828125,4.881885212499007e-09,1.959953257889189e-06,1.172178261888268e-06,-7.87774996000921e-07,1.1772117202825968e-06,-7.827415376065922e-07,2.4835753784769834e-17,2,9.941734233239558e-09,1.1368683772161603e-13,4.440892098500626e-16,3.775037326501508e-16,0.0
8.1875,0.0625,0.019683218750000002,4.8816042051505045e-09,1.95963740697125e-06,1.175602315181969e-06,-7.840350917892811e-07,1.1806668247664845e-06,-7.789705822047656e-07,2.4917042477926645e-17,2,9.944737669519195e-09,1.1368683772161603e-13,8.881784197001252e-16,3.7750367213515553e-16,0.0
8.25,0.0625,0.019683625,4.881324450124753e-09,1.959323044268458e-06,1.178987398977237e-06,-7.803356452912209e-07,1.1840827226031025e-06,-7.752403216653554e-07,2.5084212371001162e-17,2,9.947438080220343e-09,1.1368683772161603e-13,8.881784197001252e-16,3.7750361139827056e-16,0.0
8.3125,0.0625,0.01968403125,4.88104593416842e-09,1.9590101537772934e-06,1.1823340651801441e-06,-7.766760885971493e-07,1.1874599673023666e-06,-7.715501864749268e-07,2.5177670545329853e-17,2,9.949844521279835e-09,1.1368683772161603e-13,4.440892098500626e-16,3.7750355044041623e-16,0.0
8.375,0.0625,0.019684437500000002,4.880768644208587e-09,1.958698719717798e-06,1.1856428569465076e-06,-7.730558627712902e-07,1.1907991036390806e-06,-7.678996160787173e-07,2.529509048764298e-17,2,9.95196256558187e-09,1.1368683772161603e-13,4.440892098500626e-16,3.7750348926250226e-16,0.0
8.4375,0.0625,0.01968484375,4.880492567350021e-09,1.9583887265300577e-06,1.1889143088300533e-06,-7.694744177000044e-07,1.1941006677997701e-06,-7.642880587302876e-07,2.5405813575716878e-17,2,9.9537991792317e-09,5.684341886080802e-14,8.881784197001252e-16,3.48305262627491e-16,0.0
8.5,0.0625,0.01968525,4.880217690872497e-09,1.9580801588707513e-06,1.1921489469279363e-06,-7.65931211942815e-07,1.1973651875269273e-06,-7.60714971343824e-07,2.5531617820718843e-17,2,9.955361502487213e-09,5.684341886080802e-14,8.881784197001252e-16,3.483052626274909e-16,0.0
8.5625,0.0625,0.019685656250000003,4.879944002228151e-09,1.957773001609753e-06,1.1953472890236398e-06,-7.624257125861133e-07,1.2005931822606812e-06,-7.571798193490719e-07,2.562548627663136e-17,2,9.956655630690502e-09,1.1368683772161603e-13,4.440892098500626e-16,3.775033044173476e-16,0.0
8.625,0.0625,0.0196860625,4.879671489038888e-09,1.9574672398267933e-06,1.1985098447272582e-06,-7.58957395099535e-07,1.2037851632779112e-06,-7.536820765488821e-07,2.573262270956923e-17,2,9.957688181641557e-09,1.1368683772161603e-13,4.440892098500626e-16,3.7750324236809036e-16,0.0
8.6875,0.0625,0.01968646875,4.879400139093822e-09,1.957162858808177e-06,1.2016371156135497e-06,-7.555257431946271e-07,1.2069416338291694e-06,-7.502212249790074e-07,2.5877425638880312e-17,2,9.958464554071951e-09,1.1368683772161603e-13,4.440892098500626e-16,3.77503180103172e-16,0.0
8.75,0.0625,0.019686875000000003,4.879129940346755e-09,1.9568598440435496e-06,1.204729595357337e-06,-7.521302486862127e-07,1.210063089273005e-06,-7.467967547705447e-07,2.5949860190760355e-17,2,9.958992062392196e-09,1.1368683772161603e-13,4.440892098500626e-16,3.7750311762344347e-16,0.0
8.8125,0.0625,0.01968728125,4.878860880913711e-09,1.9565581812227322e-06,1.207787769866517e-06,-7.487704113562153e-07,1.2131500172079408e-06,-7.434081640147914e-07,2.6082639222687367e-17,2,9.959275408723343e-09,1.1368683772161603e-13,8.881784197001252e-16,3.7750305492974643e-16,0.0
8.875,0.0625,0.019687687500000002,4.878592949070485e-09,1.9562578562325904e-06,1.2108121174129408e-06,-7.454457388196496e-07,1.2162028976023613e-06,-7.400549586302291e-07,2.6167494718645507e-17,2,9.959320862560113e-09,5.684341886080802e-14,4.440892098500626e-16,1.887514960114568e-16,0.0
8.9375,0.0625,0.01968809375,4.878326133250248e-09,1.95595885515397e-06,1.213803108760678e-06,-7.421557463932923e-07,1.2192222029218293e-06,-7.367366522321409e-07,2.627375764885652e-17,2,9.959134170939343e-09,1.1368683772161603e-13,4.440892098500626e-16,3.775029289037686e-16,0.0
9.0,0.0625,0.0196885,4.878060422041189e-09,1.9556611642586774e-06,1.216761207292325e-06,-7.388999569663524e-07,1.2222083982544905e-06,-7.334527660041869e-07,2.637997425695323e-17,2,9.958720906745235e-09,1.1368683772161603e-13,4.440892098500626e-16,3.775028655731266e-16,0.0
9.0625,0.0625,0.019688906250000002,4.877795804184183e-09,1.9553647700065114e-06,1.2196868691328447e-06,-7.356779008736667e-07,1.2251619414340386e-06,-7.302028285724728e-07,2.6473670659298335e-17,2,9.958086642861988e-09,1.1368683772161603e-13,4.440892098500626e-16,3.7750280203179405e-16,0.0
9.125,0.0625,0.0196893125,4.877532268570508e-09,1.9550696590423443e-06,1.222580543271406e-06,-7.324891157709382e-07,1.2280832831607317e-06,-7.269863758816126e-07,2.6584572418384545e-17,2,9.957235733105388e-09,1.1368683772161603e-13,4.440892098500626e-16,3.77502738280569e-16,0.0
9.1875,0.0625,0.01968971875,4.877269804239593e-09,1.9547758181932523e-06,1.2254426716809843e-06,-7.293331465122681e-07,1.2309728671201924e-06,-7.2380295107306e-07,2.6668157364921803e-17,2,9.956174621122792e-09,1.1368683772161603e-13,4.440892098500626e-16,3.775026743202413e-16,0.0
9.25,0.0625,0.019690125000000003,4.8770084003767955e-09,1.954483234465693e-06,1.2282736894358394e-06,-7.262095450298534e-07,1.2338311301001312e-06,-7.206521043655617e-07,2.676154936480149e-17,2,9.954907486577354e-09,1.1368683772161603e-13,4.440892098500626e-16,3.775026101515925e-16,0.0
9.3125,0.0625,0.01969053125,4.876748046311225e-09,1.9541918950427275e-06,1.2310740248270838e-06,-7.231178702156437e-07,1.2366585021051881e-06,-7.175333929375394e-07,2.685902432818474e-17,2,9.953439728200641e-09,1.1368683772161603e-13,8.881784197001252e-16,3.775025457753964e-16,0.0
9.375,0.0625,0.019690937500000002,4.876488731513596e-09,1.9539017872812965e-06,1.2338440994759973e-06,-7.200576878052992e-07,1.2394554064695546e-06,-7.14446380811742e-07,2.6956565466016992e-17,2,9.951775873961069e-09,1.7053025658242404e-13,8.881784197001252e-16,5.662537217886281e-16,0.0
9.4375,0.0625,0.01969134375,4.87623044559411e-09,1.9536128987095297e-06,1.2365843284456025e-06,-7.170285702639272e-07,1.2422222599678892e-06,-7.113906387416405e-07,2.7060320384610743e-17,2,9.94992010352179e-09,1.1368683772161603e-13,4.440892098500626e-16,3.775024164034176e-16,0.0
9.5,0.0625,0.01969175,4.875973178300379e-09,1.953325217024109e-06,1.239295120350042e-06,-7.140300966740669e-07,1.2449594729240635e-06,-7.083657441000455e-07,2.71859922807147e-17,2,9.947878338072268e-09,1.1368683772161603e-13,8.881784197001252e-16,3.775023514091434e-16,0.0
9.5625,0.0625,0.019692156250000002,4.875716919515377e-09,1.9530387300876716e-06,1.241976877462272e-06,-7.110618526253995e-07,1.2476674493182518e-06,-7.053712807694198e-07,2.7250353549816225e-17,2,9.945654583123023e-09,1.1368683772161603e-13,4.440892098500626e-16,3.7750228621033923e-16,0.0
9.625,0.0625,0.0196925625,4.875461659255422e-09,1.952753425926258e-06,1.2446299958196702e-06,-7.08123430106588e-07,1.2503465868919705e-06,-7.024068390342877e-07,2.7340847108829527e-17,2,9.943252844184575e-09,5.684341886080802e-14,4.440892098500626e-16,1.8875111040387036e-16,0.0
9.6875,0.0625,0.01969296875,4.875207387668195e-09,1.9524692927267995e-06,1.2472548653279595e-06,-7.0521442739884e-07,1.2529972772514533e-06,-6.994720154753463e-07,2.739923944263087e-17,2,9.940678171683233e-09,1.1368683772161603e-13,4.440892098500626e-16,3.7750215520207626e-16,0.0
9.75,0.0625,0.019693375000000003,4.874954095030788e-09,1.952186318834651e-06,1.2498518698631572e-06,-7.023344489714937e-07,1.2556199059690777e-06,-6.965664128655732e-07,2.752934502681811e-17,2,9.93793370036636e-09,1.1368683772161603e-13,4.440892098500626e-16,3.775020893940672e-16,0.0
9.8125,0.0625,0.01969378125,4.874701771747779e-09,1.951904492751158e-06,1.2524213873719341e-06,-6.994831053792237e-07,1.2582148526832328e-06,-6.93689640067925e-07,2.7592634269845768e-17,2,9.935024828965526e-09,1.1368683772161603e-13,4.440892098500626e-16,3.7750202338442786e-16,0.0
9.875,0.0625,0.0196941875,4.874450408349343e-09,1.951623803131273e-06,1.254963789970055e-06,-6.966600131612178e-07,1.260782491196288e-06,-6.908413119349849e-07,2.7710226265726306e-17,2,9.931954343922833e-09,1.1368683772161603e-13,8.881784197001252e-16,3.775019571738657e-16,0.0
